cart_api_cpu_usage,cart_api_mem_usage,cart_api_net_rx_kbps,cart_api_net_tx_kbps,cart_api_restart_count,cart_api_is_ready,payment_api_cpu_usage,payment_api_mem_usage,payment_api_net_rx_kbps,payment_api_net_tx_kbps,payment_api_restart_count,payment_api_is_ready,auth_service_cpu_usage,auth_service_mem_usage,auth_service_net_rx_kbps,auth_service_net_tx_kbps,auth_service_restart_count,auth_service_is_ready,inventory_api_cpu_usage,inventory_api_mem_usage,inventory_api_net_rx_kbps,inventory_api_net_tx_kbps,inventory_api_restart_count,inventory_api_is_ready,api_gateway_cpu_usage,api_gateway_mem_usage,api_gateway_net_rx_kbps,api_gateway_net_tx_kbps,api_gateway_restart_count,api_gateway_is_ready
52.74955596089453,58.5335985627432,4017.6270058337514,1887.8771264080292,0.0,0.0,34.116435792516,88.26956744429766,3480.998321285218,1702.3560583696246,0.0,1.0,60.55927549223606,63.37224130079181,4652.822616791868,1628.9884177448057,0.0,1.0,10.534283407240858,52.359696855577866,1024.281834845609,1011.3233519822996,0.0,1.0,40.22869841635241,61.33706547663153,2003.2808967490078,1995.255424226783,0.0,1.0
25.008345618761574,68.20605056711007,2387.7175804950016,501.8723719198484,0.0,1.0,70.15045241214577,11.024525076359328,1355.6325545453344,81.47292096882794,0.0,1.0,22.957240132381855,20.03830922108266,4199.3218950592345,978.6586140043325,0.0,1.0,75.22767373439774,19.11561882499349,2863.8577158698304,2377.779776410447,0.0,1.0,12.282018931096683,12.544072572638942,1295.3774432358277,2307.69951053747,0.0,1.0
11.020341645040627,55.041689105210764,1470.6628090566267,2005.4625724260502,0.0,1.0,73.72172488392675,27.605895424931646,3967.21998597342,1367.662779959393,1.0,1.0,45.99235937111095,46.22305264780192,2474.833724991285,1370.717419660666,0.0,1.0,55.50860442283837,10.955676032132713,4706.875483638757,372.0573853598022,0.0,1.0,8.79630027324086,84.97035982735493,1349.2217623638742,794.6703309601563,0.0,1.0
74.81903097941058,66.59323379691696,4430.743945497709,1325.5008493122557,0.0,1.0,26.74402005316495,24.712562413305932,1225.747077065339,1833.7701721102496,0.0,1.0,69.98083058500904,16.22527413343116,832.9994815539601,1831.073102288119,0.0,1.0,59.46834473152196,60.87086600451502,2804.184791953463,217.65582356038624,0.0,1.0,32.74218313238518,45.570971504016306,3446.5772894600022,673.9771090330748,0.0,1.0
43.66746325084204,81.09573478758641,229.0118205088585,2088.6397513117336,0.0,1.0,68.57677881030577,29.574386842108744,1622.7050165232351,742.6666606491755,0.0,0.0,36.3957911075556,37.73726477885142,3547.886737812825,2230.04288254151,1.0,1.0,18.781138602283896,49.93462994705881,2882.2217635875804,1180.748726169838,0.0,1.0,46.23104025716705,18.875298162395495,1470.8147535240287,2062.573800941366,0.0,1.0
38.160812644421284,87.24393388363768,3330.34429385098,959.3142767703712,0.0,1.0,36.44937405153263,73.81444854199955,2671.152790752842,1342.7185670072674,0.0,1.0,28.028964361031978,54.444039875861385,2664.3047081713235,1097.0163006737134,0.0,1.0,64.52714384635226,48.13490796020726,4172.471087150828,1792.842717145893,0.0,1.0,8.926799734909036,80.09073481712028,4479.540992544274,1705.764594065726,0.0,1.0
43.415924614749,23.70095109961026,135.55146663924606,1304.0987139811768,1.0,1.0,54.00024491245843,47.51337723644817,2062.7021221644673,2837.422773151825,0.0,1.0,11.525377965813629,43.53452503173277,4075.888737558886,2543.998184037317,0.0,1.0,45.58676434255796,56.931500971973875,1826.9821156713883,2062.1302957546677,0.0,1.0,52.99683106338554,42.9495596191358,432.36043282251416,1569.3297622003483,0.0,1.0
68.9999262317782,51.6904665859202,292.6212247287615,1535.741555116402,0.0,1.0,19.72263685177211,48.410542220499416,3270.6543093776204,2502.427802195675,0.0,1.0,74.74133675696042,66.13932002166501,613.3596792943529,1792.0867439543765,0.0,1.0,44.17646217237792,38.86543345748642,2563.5995614423846,981.2197384665341,0.0,1.0,77.91645706351981,70.93994097818167,267.11111036735133,2978.6971649029765,0.0,1.0
60.85566166676684,21.185006201433197,310.765816644183,1277.6721222483604,0.0,1.0,42.404627620703295,53.97782272552022,2684.415427390646,1312.475797953804,0.0,1.0,50.609900995778524,76.67751959463426,2986.422547739735,2962.755829496998,1.0,1.0,31.61959424882086,72.75183461756498,1892.096751162268,1848.4056463395457,0.0,1.0,69.43273554242298,17.410525574357052,3927.700672181603,1317.548358566245,0.0,1.0
19.191868512432833,65.86993231362143,2450.5109090041997,2000.0201936015287,0.0,1.0,60.60412738852546,32.35369540221974,1151.8200651335198,1905.9067075342214,0.0,1.0,28.22075952076926,43.20515513826753,1824.2539510428787,1266.0436857422062,0.0,1.0,16.104179280098652,58.10555112171576,1322.442132575334,1862.7301673382492,0.0,1.0,18.014844426221423,40.90053489107456,1680.3619338373587,446.37144249175134,0.0,0.0
66.02318835180814,15.786305674089629,1900.5065143641195,1008.621527786658,0.0,1.0,78.07161730892125,66.37213453310736,1208.5087080692506,1783.8814509291688,0.0,1.0,13.68244284886028,21.320015810612123,4794.901528703264,651.9849363286153,0.0,1.0,42.72605236077773,39.69509656816734,4235.057369449402,1495.41204069491,0.0,1.0,6.926078879690723,67.27287310017512,4882.537065344396,231.49231893944062,0.0,1.0
25.924339046765432,21.022625901390228,2626.274291296206,1144.3307909774785,0.0,1.0,24.326066586830944,35.996545740915096,1210.0451791112444,1813.7041529650044,0.0,1.0,37.707572650255614,80.30475620664399,1127.2960600428246,1104.0915206039451,0.0,1.0,14.210841880330866,41.315432030441855,3793.568230227484,96.91760625021931,0.0,1.0,19.8175254907332,75.03057082315138,2973.1902469242405,919.8457004841044,0.0,1.0
22.714228832891802,41.985321325918754,836.1208199525294,2264.30420664121,1.0,1.0,27.580879416437625,54.667602077540465,806.2270938839235,2142.5171386422376,0.0,1.0,69.65848494812084,51.83701920816617,1574.6657135410396,2720.922912202459,0.0,1.0,60.89200536894665,71.66882887761494,2871.101413745041,2879.8872185479736,0.0,1.0,55.15386157621575,72.64851582179625,4329.458274055967,2478.795482198607,1.0,1.0
6.446552908251089,40.06476839835645,956.758860218782,2965.7306048777446,0.0,1.0,31.111756683397328,43.140736714505,2023.130159551036,2253.439590639989,0.0,1.0,35.41159749789961,32.57245490538604,212.6272342882243,2790.252244676865,0.0,1.0,30.098050115523293,51.383830580756616,3590.381010205411,373.72883017889455,0.0,1.0,30.996498407878867,24.77642530164487,3958.1253575941582,631.1928019772537,1.0,1.0
37.37922527475251,46.4277050714208,1286.567018688998,2030.01108056846,0.0,1.0,30.7424520682304,62.26236865392218,823.683070786875,1682.0531265883492,0.0,1.0,34.45560870545525,16.626562380523264,3515.6572842367377,2032.4996580108248,0.0,1.0,47.13222210221931,89.75977268841436,4811.783980857155,144.22265854417623,0.0,1.0,41.625081531244994,80.96511898001921,4293.444807404062,2597.256017387122,0.0,1.0
64.42034653053084,69.92226912769365,2627.9089432400965,667.0918696057878,0.0,1.0,71.57833162989381,12.425149750213347,2680.279708788022,2189.123416225655,0.0,1.0,30.091067282308156,28.62477700888343,2788.095998778994,209.35705264105832,0.0,1.0,6.074754747761064,79.07496460748376,2985.639063333478,2283.172430453139,1.0,1.0,31.84413505284215,62.34873367209161,4851.172837695763,768.5827450419686,0.0,1.0
59.64428696439155,33.73630731474385,4620.519370349348,1143.3312107982115,0.0,1.0,27.614913810085103,68.88762173762953,510.873394172011,517.2700791104555,2.0,1.0,67.52584338230217,35.18708708854979,4806.598124550956,2740.7663715356016,0.0,1.0,12.16743796410499,20.899164284686478,1808.50212999046,1396.6637105752827,0.0,1.0,62.52813836885014,42.467406474388696,2776.3564295849137,2232.326276834285,0.0,1.0
77.59511978529385,25.363003593905688,3003.133281163392,1927.7272484359817,0.0,1.0,7.2094951713396815,79.4984729629288,608.8736680211139,1782.5216155544606,1.0,1.0,19.530773044699345,84.72128387947134,2941.4979894887297,1551.462813385476,1.0,1.0,9.744042763104353,80.56397419958009,2254.337984187161,165.8409559142503,0.0,1.0,46.36548875594325,23.476457595301568,1868.3160418561213,516.9924977733536,0.0,1.0
43.0295269609707,24.913145167682913,3599.6811968250913,2837.2506784435855,0.0,1.0,39.44273381506998,17.082686701646026,3920.985402802606,779.9807300021179,0.0,1.0,46.87537239421261,33.94801284854878,2048.1632198197813,506.20969277583276,0.0,1.0,10.066909857577404,68.78764750788429,2190.5385621437176,2528.1723295216225,0.0,1.0,54.791134751883654,79.89446932037526,3250.8468217041805,946.8767892672934,0.0,1.0
71.625656467789,75.13144391475184,2765.066315183308,1466.3731112100777,0.0,1.0,75.64111422297546,22.869197583975236,4073.816927748373,1146.5822053212146,0.0,1.0,53.406734435967856,27.842897952216504,1343.706281214957,936.2933162740495,1.0,1.0,39.250860638057674,29.59059426223095,1162.1876335396535,1948.772006022505,0.0,1.0,31.228552465036273,44.03186477752621,4344.363860762157,1072.2403625600318,1.0,1.0
11.56440933787266,39.07858695598246,701.6701215377285,2988.9086725471457,1.0,1.0,44.782283319184586,83.60858023006944,4874.607317728013,2260.698306551725,0.0,1.0,51.438338603469774,14.275680151126755,951.6091608971816,2187.631411829589,1.0,1.0,21.6346714353761,25.866621624701686,2445.7237001997587,713.1489928133657,0.0,1.0,23.694050726763948,10.400428110765443,3887.2433654822157,1210.3579088772972,0.0,1.0
46.89592522581726,20.05201731134352,3376.2349150552327,1914.956625467867,1.0,1.0,15.957639693545158,21.243380082298444,3442.236477543724,2090.8103324321464,0.0,1.0,12.114095763632108,35.28433756224028,1322.054435036424,2924.5139965047633,1.0,1.0,54.151929301463696,59.1050462035475,4960.9398857912465,2718.243480263526,0.0,1.0,38.7513830280984,83.18596671936785,972.0569542223998,1482.1737788476262,0.0,1.0
18.411771547847298,35.39319658858197,4404.524200931997,2911.704399269047,0.0,1.0,24.844413072792825,59.199781272074844,3748.2410583232204,2282.4187604844797,0.0,1.0,51.83322187873578,70.24060056019513,4960.21613219568,1024.5932563142683,0.0,1.0,17.87360050940204,55.55543017613072,2485.4319853170146,523.2936812742482,0.0,1.0,52.59046602069807,17.7309030252993,764.4848427233447,963.331644410237,0.0,1.0
54.513613598856836,16.609832606099914,3298.198872529216,902.2540489077844,0.0,1.0,68.26592526553895,73.86287341839622,4277.99827333557,2723.4226247988286,0.0,1.0,18.896545798778856,42.08729389773933,4567.226325013055,1238.9128588451788,0.0,1.0,51.42897640815096,28.15071542944669,4757.914452161652,1759.138435732827,0.0,1.0,14.55296912743861,49.94284811930509,690.4117200222643,1735.4505361891163,0.0,1.0
12.70632911807023,26.677131146403525,3176.4192188838147,1610.5527771010404,0.0,1.0,11.959891361231094,41.249749738963565,2422.3219263715223,2715.256222136038,0.0,1.0,38.08283294884072,24.7917261882396,3689.152244802865,1713.3085858146035,0.0,1.0,38.110574498426686,49.21085216276768,2846.646732490893,2090.5683836632634,1.0,1.0,49.806559961108285,30.3717952960878,1235.4589284468339,1750.0817285177761,0.0,1.0
77.22296322063433,40.36962978539122,4303.606421455158,1841.670225747355,0.0,1.0,56.50140551297433,54.57416370127724,1971.3680148418634,556.9206195718511,0.0,1.0,31.712793048934916,64.02296987933914,4763.534876916611,2002.4019259443974,0.0,1.0,11.563758244408058,67.191301384329,4425.477765209039,142.75524426856788,0.0,1.0,54.35355138803059,67.31562691595155,1970.8185126746066,910.557790027786,0.0,1.0
39.22047753052452,60.04086856771259,2376.091618977076,2698.0236384516206,1.0,1.0,48.44439307615626,15.514224503477028,4871.904759641336,2959.17999575334,1.0,1.0,30.89657850160045,41.354024794562946,208.0655366154383,2217.6584732308793,0.0,1.0,48.007558016065786,67.96646290752591,2768.774052781205,1688.6454216212478,0.0,1.0,57.96597826538464,13.930773139629427,1333.0961056460317,1797.4664023083847,0.0,1.0
26.550793635070487,53.50878955692267,2658.029459136198,78.37015842447875,0.0,1.0,70.05446944045983,19.624697432380913,1245.040297701841,1691.9761390809947,0.0,1.0,67.72350850054931,75.54543023527617,4854.8429540482575,1047.427969199373,0.0,1.0,44.65974281210973,29.755757190309467,1092.8450483255617,1844.9670698013701,1.0,1.0,10.643214419235115,40.03350791094736,3987.9589315605854,1768.7379363203772,0.0,1.0
17.52805591232427,76.46513035120554,867.3237457394235,2289.769195149476,0.0,1.0,64.70064857112786,41.66349561831002,1947.19341043769,1359.3322012008664,0.0,1.0,67.46386998621847,53.420877634101785,2435.200155713996,826.0110296768014,0.0,1.0,16.260840938189382,21.190391936065254,2311.5411232724387,2562.399374113303,0.0,1.0,9.24906347314414,66.81324401514715,1175.7641959826824,380.7028546291788,0.0,1.0
5.168219322876611,27.28690002551943,3346.4543597214965,426.75607703471695,0.0,1.0,9.582118020057251,89.679625482566,482.47649774980846,440.99837200871997,0.0,1.0,62.064002615754816,48.105493088621614,1995.3529662300011,2048.7845213973833,1.0,1.0,17.586076081559906,21.99438599825161,1984.1801077244354,1513.1713257183374,0.0,1.0,30.137986155075968,86.52960948440186,4674.884401063262,356.9309360550158,0.0,1.0
7.745827092316699,43.82503675341779,728.715863878869,2163.447951665071,0.0,1.0,77.22361677447415,56.09621726092279,2510.1108868847127,342.66884386639464,0.0,1.0,7.0721555471819615,54.36007936112466,4973.280578292773,2302.404271235122,0.0,1.0,39.28750399602959,55.20090831765966,708.2140297063547,2243.54400562138,0.0,1.0,53.84084441528134,89.10106710388108,3178.6269419957425,879.4620925443709,0.0,1.0
17.48041747415192,49.54110647574272,4298.3801783048375,719.0325981006014,1.0,1.0,75.46322373594396,78.18285915550915,297.1815089969882,2632.099473598142,0.0,1.0,14.144834925504853,28.252844580927352,805.3592833998191,102.13381346928938,0.0,1.0,41.86180297399194,10.929338677774227,1154.5820536754497,2299.4878429955943,0.0,1.0,74.1816496257223,41.454658400794024,4011.240643181334,137.07141097898972,0.0,1.0
76.42852823585964,72.40925583347922,449.4882280267825,2773.413150848128,0.0,1.0,51.96489145941585,73.98426382980448,2018.2658886423064,897.6818092257065,0.0,1.0,13.467142902576303,55.212619542767825,2260.6009419959696,2700.0198679936375,0.0,1.0,12.840143953254785,51.02749077544212,4787.951646119834,2326.6962467948697,0.0,1.0,37.51404421160206,12.000096579549053,559.4009870210598,800.8543242277002,0.0,1.0
39.43947934063442,52.10096374720536,3256.3231683876725,1120.7885647284818,0.0,1.0,34.90345632433916,52.162098083344574,2166.6228224310203,2961.7752222223185,0.0,1.0,69.03231039145277,78.54016149276218,282.018275939592,2441.9406362428267,0.0,1.0,62.742103314104455,16.792528404307248,922.1624976717311,481.3700723476761,0.0,1.0,70.2349180875159,81.37866103834344,180.6543440878099,2009.6955042775066,0.0,1.0
55.659222655037865,63.4381953400863,2387.142738346941,365.2029922385217,1.0,1.0,78.17352064816896,52.5908560474788,805.2261779700285,1204.5143221004976,0.0,1.0,39.60103506635539,55.70855781469854,4080.6622072380874,711.6371714008989,0.0,1.0,64.5824404050633,60.18725883409065,1305.739510894526,106.84359625361913,0.0,1.0,41.61839381601181,23.565660132047803,4982.740036178353,1049.7962955789963,0.0,1.0
72.38757019246925,21.19023466094245,1972.0450067555166,1054.3343243587128,0.0,1.0,12.246326470149963,21.049728747537042,3266.836458955077,2077.6025018624805,0.0,1.0,15.031972044334875,82.04079367378253,3394.450691169194,112.375226997963,0.0,1.0,78.0522523197397,62.44533426251561,2903.570001318182,570.5977616108084,0.0,1.0,15.418848698103067,61.74004177411224,4479.020866822394,2357.9908987348854,0.0,1.0
70.68332781976228,73.66233481435908,456.7145984388268,2133.338069157396,0.0,1.0,19.897840329186074,39.47274669296904,4307.178269125955,2971.8029716588894,0.0,1.0,31.73363301280206,15.140651702041952,534.5736259656892,641.4838823491851,0.0,1.0,38.00063418812236,26.47131045857739,1512.9502893562142,2010.6717640275633,0.0,1.0,42.51177490921388,43.55081971901186,1526.2896746444721,2306.115247193141,0.0,1.0
71.52036103099343,80.85702153514434,1162.6562448680413,2011.0011190438727,0.0,1.0,73.97002250249518,51.596171702667235,1497.5144522997298,1333.3686679135697,1.0,1.0,30.066271565738006,75.85634124652388,4855.228289847351,1846.2109132236576,0.0,1.0,46.27530769264453,70.95157184111105,2383.7601891519344,2977.3876686252356,2.0,1.0,65.89056790217062,47.68715449836819,2102.1676386342247,2830.1954435737257,0.0,1.0
53.54494430134426,74.07703478285028,3571.897345720488,644.5481787862336,0.0,1.0,60.21952932871974,48.087222096952296,3616.2841180150454,865.2687966779007,0.0,1.0,60.42339314171349,55.10597563444843,2318.2465540087414,2709.825045616965,0.0,1.0,76.42646284196412,15.055103244234758,2304.409281319317,1687.1067576508092,0.0,1.0,5.573323094941158,61.67146446436146,472.81647505217694,1644.799739635704,1.0,1.0
27.219774337196583,15.671830803650195,2716.741479979694,2867.2404108998676,0.0,1.0,29.06071968924438,86.50619045529527,2376.9292160762,1843.1011175812885,0.0,1.0,25.270009527279615,46.950726152054436,2383.5465854089894,293.57008848671916,0.0,1.0,52.47821241108364,69.63812865692327,1430.2527726295955,349.9817717821618,0.0,1.0,11.241137631248092,84.354285599412,2103.0731481050466,1362.8686726667797,1.0,1.0
32.70802634327609,19.584603908105933,1696.2957759080493,1432.9215683384944,0.0,1.0,65.99947182935425,34.92561037601628,846.0864844784089,661.6638441398424,0.0,1.0,69.59650110100199,89.85460940345004,2151.803573195226,2432.9523717702464,0.0,1.0,78.84945233624968,39.07951209789144,3677.6440440277133,2633.481305946429,1.0,1.0,26.372106374693296,45.75303976556942,3522.4318908429377,515.4340006616735,0.0,1.0
32.71346744172384,57.64505079720038,3567.405486392462,1570.6187346257404,0.0,1.0,57.3820007990492,20.597417525376763,3053.8899469364096,2299.2983995683117,0.0,1.0,42.977646528190434,43.443162039015405,605.4225214252153,1362.3091699940567,0.0,1.0,70.26011202932217,43.14522292872762,2100.5110050424564,659.5259873620178,0.0,1.0,71.37274640141067,68.40455802621211,799.1974267629977,897.6263977463907,0.0,0.0
46.09919583361902,59.97438272698675,4178.893675801426,2635.6582756347066,0.0,1.0,15.819259486052562,13.802099435232433,2626.583685463648,1412.8429271364391,0.0,1.0,56.90894023407055,86.31748725327799,2109.664000817549,2851.0386688972676,0.0,1.0,62.73587694689661,27.798902982841128,4520.725802561112,2563.082839064866,0.0,1.0,79.31561613288812,37.187918534281835,2233.6643122004334,506.6521430363169,0.0,0.0
50.20690171922934,32.66509563763786,4444.690170681326,2923.605779993885,0.0,1.0,31.393088810656533,26.999111812831984,3093.5828498361384,763.3062157085176,0.0,1.0,57.691598068379264,22.802328643938594,1213.1926281694618,378.61418069325924,0.0,1.0,13.382260238318452,64.51955582496448,2992.261057935634,2123.1473526574046,0.0,1.0,55.408712906705865,11.865188838439407,4507.611299129913,137.6977205693213,0.0,1.0
60.57236117931689,62.193912418957005,4370.6074938392985,2205.0430323115615,0.0,1.0,60.71146839984943,43.778282054750136,2908.7984973181833,262.31530188002273,1.0,1.0,8.236836551162185,23.117493877013064,3120.829484935812,2423.207668653117,0.0,1.0,57.145593402603,52.94487297650078,4537.817321150552,523.8686879401749,0.0,1.0,69.98867306997012,33.097346678585986,4803.255858079416,2835.0582389925794,0.0,1.0
57.663767081745895,48.18218952914262,1695.2298015588651,1717.1338481119515,0.0,1.0,41.77272212019248,72.5682816059687,2353.5693193170505,2668.0854242081186,0.0,1.0,20.81224578619186,76.44337140476378,3445.343663764584,1773.1799733617277,0.0,1.0,14.44222905315654,55.42171740240921,1477.2116136703005,2186.3148067637176,0.0,1.0,44.71834760425216,79.1632717403513,3931.46768290624,2902.210987710592,0.0,1.0
34.77605648698669,50.810423469297554,4353.421783081531,1238.9057043330617,0.0,1.0,17.025949589362057,68.5630186646906,3070.366702796394,2815.8284227309696,0.0,1.0,70.1706189374323,28.34622170119183,525.899786907383,2340.2662372041,0.0,1.0,24.984001480224308,25.54972474188446,1962.5060117587304,1617.4305278145503,1.0,1.0,67.55260497076112,23.6614636469697,2951.501642836358,936.3210210441094,0.0,1.0
21.367991219742194,27.75777086124708,4158.768982840007,813.1098380206722,0.0,1.0,75.12201028232705,57.86558189822195,2983.9830878977377,1301.2956364589882,0.0,1.0,58.304804144401,25.06367470670396,3689.1440641019713,2010.8226628907594,0.0,0.0,30.561365550576532,89.60032900196336,133.73741037281957,2579.483996889735,0.0,1.0,5.2499142628977795,42.79008120251136,140.22045902682055,1555.4727368473882,0.0,1.0
33.23225010586829,49.33937851601594,4610.272078121184,2554.4603504198176,0.0,1.0,7.210158205696966,14.993359453657371,3559.1488537265736,806.2880293250796,0.0,1.0,21.036643952843672,61.771540727015626,922.0190831647765,149.47610640727152,2.0,1.0,60.11487439044578,71.6225718549578,2536.5509963639483,356.73184085362294,1.0,1.0,53.521824508862636,76.05873354636326,607.9716729609545,1750.566165886935,0.0,1.0
5.26229121030801,60.54743610029072,2524.616032000528,2976.3430383820582,0.0,1.0,76.14655289672562,80.80912752370635,3446.4956220172644,942.8266351537923,0.0,1.0,75.04883842632391,45.69612686183801,273.27261759793294,397.7712183417648,0.0,1.0,43.809589920467126,66.35894288635363,4329.010778552993,1285.0231904610825,0.0,1.0,25.54362210770703,34.47779660707351,3061.7851916832183,320.41187922608776,0.0,1.0
78.69607031640696,61.62506690661394,2627.5256629672153,1370.6290273213106,0.0,1.0,25.571618579113572,41.75670623586849,4892.049339668093,2716.5811599515287,0.0,1.0,9.907702170737785,56.24362572684254,1140.1434828711606,1836.9169242642658,0.0,1.0,7.957281025385116,44.299584337410536,374.68015351610774,2188.3217232113543,0.0,1.0,77.72971619584143,11.108457576912798,3834.422590263406,1173.054407158078,0.0,1.0
47.73371640849173,32.49690794100736,4127.183009017033,2123.6367984387207,0.0,1.0,31.023421433038752,30.75901327887013,572.5447540871533,144.54788062960446,0.0,1.0,35.43320935671224,80.68012241931697,2993.9957126588056,622.6387387896908,2.0,1.0,8.572380873190955,14.295421283778964,196.95925873819255,1828.8396091416917,0.0,1.0,74.83910312869152,41.3057686837336,1530.6879598527976,2689.071926176138,0.0,1.0
64.45415751848512,43.467271310412514,4086.7665468162795,1447.779516164186,0.0,1.0,73.47583598773892,43.493944647510915,982.8128892177856,1229.5672607694278,1.0,1.0,58.41539571881003,48.49317702840978,2853.347357084276,2229.182554436069,0.0,1.0,20.063042439928807,71.90357699365006,1832.7113288070193,2008.1708074180285,1.0,1.0,35.00539955942442,59.882521967152144,3665.2570631739427,474.83527492951356,0.0,1.0
59.08903930804823,85.91853338185129,4272.4044757111205,366.00247537042605,0.0,1.0,29.282858592242764,46.18212926997596,4564.602971432568,1888.4116013584846,0.0,1.0,66.27339367492367,49.126005406232395,1253.3346515876428,2362.225123407802,0.0,1.0,52.62201374508149,76.19079766549622,1589.8749577868577,919.6163852286807,0.0,1.0,68.34138213532799,16.51537754195325,1565.6170053935825,1659.7163442615065,0.0,1.0
18.892338522920486,58.48575121793776,4022.3274131489416,2970.046495736309,0.0,1.0,36.216857734583684,83.73131938603916,3190.396174766755,2551.310233099774,0.0,1.0,24.156799788216823,50.244872535455336,4140.377573528505,2761.0080203642233,0.0,1.0,19.24792158390017,38.43408656736968,2581.005240520102,2942.6871278413264,0.0,1.0,27.68607120613895,55.8740831674283,472.42499763274805,2751.288727904942,0.0,1.0
